año,empresa,establecimiento,rubro,region,provincia,comuna,latitud,longitud,tipo_fuente,combustible_primario,contaminante,cantidad_toneladas
2020.0,ALGINATOS CHILE S.A.,KIMICA CHILE LTDA,"Industria química, de plástico y caucho",Metropolitana,Maipo,Paine,-33.81675057,-70.7571134,Caldera Agua Caliente,Gas Natural,MP10,"8,66137E-05"
2020.0,COLEGIO ALEMAN DE SANTIAGO SPA,COLEGIO ALEMAN DE SANTIAGO SEDE LAS CONDES,Otras actividades,Metropolitana,Santiago,Las Condes,-33.3981498,-70.56815235,Caldera Agua Caliente,Gas Natural,"MP2,5","8,40008E-05"
2020.0,ALGINATOS CHILE S.A.,KIMICA CHILE LTDA,"Industria química, de plástico y caucho",Metropolitana,Maipo,Paine,-33.81675057,-70.7571134,Caldera Agua Caliente,Gas Natural,MP10,"8,66137E-05"
2020.0,COLEGIO ALEMAN DE SANTIAGO SPA,COLEGIO ALEMAN DE SANTIAGO SEDE LAS CONDES,Otras actividades,Metropolitana,Santiago,Las Condes,-33.3981498,-70.56815235,Caldera Agua Caliente,Gas Natural,"MP2,5","8,40008E-05"
2020.0,MINISTERIO PUBLICO,FISCALIA LOCAL DE PORVENIR,Otras actividades,Magallanes y de la Antártica Chilena,Tierra del Fuego,Porvenir,-53.2964026,-70.3712784,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"8,3799E-05"
2020.0,BANCO DEL ESTADO DE CHILE,SUCURSAL NATALES,Otras actividades,Magallanes y de la Antártica Chilena,Ultima Esperanza,Natales,-51.72636678,-72.50705411,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"8,35746E-05"
2020.0,PLUSVALIA PROFESIONAL LIMITADA,COMUNIDAD EDIFICIO AGUSTINA PLAZA,Otras actividades,Metropolitana,Santiago,Santiago,-33.4402971,-70.6462447,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"8,35746E-05"
2020.0,COMUNIDAD EDIFICIO DONA ISIDORA,COMUNIDAD EDIFICIO DOÑA ISIDORA,Otras actividades,Maule,Talca,Talca,-35.42213435,-71.67004324,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"8,34603E-05"
2020.0,COMUNIDAD EDIFICIO DONA ISIDORA,COMUNIDAD EDIFICIO DOÑA ISIDORA,Otras actividades,Maule,Talca,Talca,-35.42213435,-71.67004324,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"8,34603E-05"
2020.0,SERVICIO DE SALUD VINA DEL MAR QUILLOTA,HOSPITAL SAN MARTIN DE QUILLOTA,Otras actividades,Valparaíso,Quillota,Quillota,-32.87999155,-71.2583241,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"8,31514E-05"
2020.0,LIVING ACALIS SPA,RESIDENCIA ERRAZURIZ,Otras actividades,Metropolitana,Santiago,Las Condes,-33.40543102,-70.55427243,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"8,29398E-05"
2020.0,ALGINATOS CHILE S.A.,KIMICA CHILE LTDA,"Industria química, de plástico y caucho",Metropolitana,Maipo,Paine,-33.81675057,-70.7571134,Caldera Agua Caliente,Gas Natural,MP10,"8,66137E-05"
2020.0,CLINICA ALEMANA DE SANTIAGO S A,EDIFICIO ADMINISTRATIVO,Otras actividades,Metropolitana,Santiago,Vitacura,-33.39160281,-70.57452834,Caldera Agua Caliente,Gas Natural,"MP2,5","8,21226E-05"
2020.0,MINERA FLORIDA LIMITADA,MINERA FLORIDA,Minería,Metropolitana,Melipilla,Alhué,-34.03411193,-71.03064013,Caldera de Fluido Térmico,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"8,20691E-05"
2020.0,CENCOSUD RETAIL S.A.,N701 - SISA VITACURA - PUEBLITO INGLES,Comercio minorista,Metropolitana,Santiago,Vitacura,-33.39139456,-70.5724604,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,18864E-05"
2020.0,INVERME S A,SURMEDICA,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.8310015,-73.24130967,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"8,16737E-05"
2020.0,CORPOR COLEGIO GERMANIA,COLEGIO GERMANIA DEL VERBO DIVINO,Otras actividades,Los Lagos,Llanquihue,Puerto Varas,-41.32133519,-72.98900731,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"8,16737E-05"
2020.0,COLEGIO ALEMAN DE SANTIAGO SPA,COLEGIO ALEMAN DE SANTIAGO SEDE LAS CONDES,Otras actividades,Metropolitana,Santiago,Las Condes,-33.3981498,-70.56815235,Caldera Agua Caliente,Gas Natural,MP10,"8,40008E-05"
2020.0,I MUNICIPALIDAD VALDIVIA,ESCUELA JUAN BOSCH NIEBLA,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.87296223,-73.39896498,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","8,15691E-05"
2020.0,CORP ADMINISTRATIVA DEL PODER JUDICIAL,JUZGADO DE LETRAS Y LETRAS DEL TRABAJO CASTRO,Otras actividades,Los Lagos,Chiloé,Castro,-42.47785821,-73.76279401,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"8,15582E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS COQUIMBO,Comercio minorista,Coquimbo,Elqui,Coquimbo,-29.96707202,-71.26332341,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,15485E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS COQUIMBO,Comercio minorista,Coquimbo,Elqui,Coquimbo,-29.96707202,-71.26332341,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,15485E-05"
2020.0,FELIPE BARRAZA Y COMPANIA LIMITADA,PLANTA QUESERA QUILANTO,Otras industrias manufactureras,Los Lagos,Osorno,Puerto Octay,-40.97567323,-72.88831423,Caldera Agua Caliente,Gas de Cañería,Dióxido de azufre (SO2),"8,15299E-05"
2020.0,COLEGIO ALEMAN DE SANTIAGO SPA,COLEGIO ALEMAN DE SANTIAGO SEDE LAS CONDES,Otras actividades,Metropolitana,Santiago,Las Condes,-33.3981498,-70.56815235,Caldera Agua Caliente,Gas Natural,MP10,"8,40008E-05"
2020.0,CLINICA ALEMANA DE SANTIAGO S A,EDIFICIO ADMINISTRATIVO,Otras actividades,Metropolitana,Santiago,Vitacura,-33.39160281,-70.57452834,Caldera Agua Caliente,Gas Natural,MP10,"8,21226E-05"
2020.0,CIA MOLINERA SAN CRISTOBAL S A,CIA MOLINERA SAN CRISTOBAL S.A.,Otras industrias manufactureras,Metropolitana,Talagante,Peñaflor,-33.60228203,-70.85652808,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,Dióxido de azufre (SO2),"8,13057E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS SAN BERNARDO ESTACIÓN,Comercio minorista,Metropolitana,Maipo,San Bernardo,-33.59415842,-70.69894383,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS SAN BERNARDO ESTACIÓN,Comercio minorista,Metropolitana,Maipo,San Bernardo,-33.59415842,-70.69894383,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS NATANIEL,Comercio minorista,Metropolitana,Santiago,Santiago,-33.4532275,-70.65267215,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS NATANIEL,Comercio minorista,Metropolitana,Santiago,Santiago,-33.4532275,-70.65267215,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS NATANIEL,Comercio minorista,Metropolitana,Santiago,Santiago,-33.4532275,-70.65267215,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS LA FLORIDA,Comercio minorista,Metropolitana,Santiago,La Florida,-33.52151183,-70.5971099,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS LA FLORIDA,Comercio minorista,Metropolitana,Santiago,La Florida,-33.52151183,-70.5971099,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS CHILLAN,Comercio minorista,Ñuble,Diguillín,Chillán,-36.59988796,-72.10008473,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS CHILLAN,Comercio minorista,Ñuble,Diguillín,Chillán,-36.59988796,-72.10008473,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS MALL PZA. LOS ANGELES,Comercio minorista,Biobío,Biobío,Los Angeles,-37.4674848,-72.35369852,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS MALL PZA. LOS ANGELES,Comercio minorista,Biobío,Biobío,Los Angeles,-37.4674848,-72.35369852,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS VIVACETA,Comercio minorista,Metropolitana,Santiago,Independencia,-33.40630513,-70.66819132,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS VIVACETA,Comercio minorista,Metropolitana,Santiago,Independencia,-33.40630513,-70.66819132,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"8,10927E-05"
2020.0,SUPERMERCADO MAYORISTA LA FAMA SAN VICENTE LIMITADA,SUPERMERCADO MAYORISTA LA FAMA SAN VICENTE LTDA,Comercio minorista,Libertador Gral. Bernardo O'Higgins,Cachapoal,San Vicente,-34.43940669,-71.07813855,Horno de Panadería,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"8,08472E-05"
2020.0,SUPERMERCADO MAYORISTA LA FAMA SAN VICENTE LIMITADA,SUPERMERCADO MAYORISTA LA FAMA SAN VICENTE LTDA,Comercio minorista,Libertador Gral. Bernardo O'Higgins,Cachapoal,San Vicente,-34.43940669,-71.07813855,Horno de Panadería,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"8,08472E-05"
2020.0,COMUNIDAD EDIFICIO HOCHSTETTER,COMUNIDAD EDIFICIO HOCHSTETTER,Otras actividades,Araucanía,Cautín,Temuco,-38.73465978,-72.61356874,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"8,07282E-05"
2020.0,COMUNIDAD EDIFICIO HOCHSTETTER,COMUNIDAD EDIFICIO HOCHSTETTER,Otras actividades,Araucanía,Cautín,Temuco,-38.73465978,-72.61356874,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"8,07282E-05"
2020.0,COMUNIDAD EDIFICIO HOCHSTETTER,COMUNIDAD EDIFICIO HOCHSTETTER,Otras actividades,Araucanía,Cautín,Temuco,-38.73465978,-72.61356874,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"8,07282E-05"
2020.0,MARINE GEL ANTARTIC S.A.,MARINE GEL ANTARTIC S.A.,Otras industrias manufactureras,Magallanes y de la Antártica Chilena,Tierra del Fuego,Porvenir,-53.30462741,-70.43730612,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"8,05485E-05"
2020.0,I MUNICIPALIDAD DE PARRAL,CESFAM ARRAU MENDEZ,Otras actividades,Maule,Linares,Parral,-36.1443967,-71.81619778,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"8,02955E-05"
2020.0,RENDIC HERMANOS S A,PAILLACO,Comercio minorista,Los Ríos,Valdivia,Paillaco,-40.06842694,-72.87484029,Horno de Panadería,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"8,02699E-05"
2020.0,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,Pesca y acuicultura,Magallanes y de la Antártica Chilena,Antártica Chilena,Cabo de Hornos (Ex-Navarino),-54.93098845,-67.57219617,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"7,99904E-05"
2020.0,HOTELES COLONOS DEL SUR S A,HOTEL COLONOS MIRADOR,Otras actividades,Los Lagos,Llanquihue,Puerto Varas,-41.3148301,-72.98631629,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,98873E-05"
2020.0,SOFRUCO ALIMENTOS LIMITADA,SOFRUCO ALIMENTOS LTDA KM 28,Otras industrias manufactureras,Libertador Gral. Bernardo O'Higgins,Cachapoal,Peumo,-34.37964921,-71.1816105,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,97064E-05"
2020.0,AGROINDUSTRIAL ARICA S A,AGROINDUSTRIAL ARICA SA,Otras industrias manufactureras,Arica y Parinacota,Arica,Arica,-18.46667692,-70.30075437,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,96671E-05"
2020.0,SUPERMERCADO SANTA VICTORIA LIMITADA,SUPERMERCADO SAN LUIS,Comercio minorista,Araucanía,Cautín,Villarrica,-39.284285,-72.22661522,Horno de Panadería,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"7,96319E-05"
2020.0,SUPERMERCADO SANTA VICTORIA LIMITADA,SUPERMERCADO SAN LUIS,Comercio minorista,Araucanía,Cautín,Villarrica,-39.284285,-72.22661522,Horno de Panadería,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"7,96319E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS QUILLOTA LAS PALMAS,Comercio minorista,Valparaíso,Quillota,Quillota,-32.89610385,-71.24443132,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"7,94465E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS QUILLOTA LAS PALMAS,Comercio minorista,Valparaíso,Quillota,Quillota,-32.89610385,-71.24443132,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"7,94465E-05"
2020.0,CORP ADMINISTRATIVA DEL PODER JUDICIAL,JUZGADO DE LETRAS DEL TRABAJO Y TRIBUNAL DE FAMILIA,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.8278464,-73.23999965,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"7,92541E-05"
2020.0,LOS GLACIARES S A,LOS GLACIARES,Otras industrias manufactureras,Los Lagos,Llanquihue,Puerto Montt,-41.54957183,-73.05140356,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"7,89148E-05"
2020.0,I MUNICIPALIDAD VALDIVIA,ESCUELA JUAN BOSCH NIEBLA,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.87296223,-73.39896498,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"8,15691E-05"
2020.0,ASOC CHILENA DE SEGURIDAD,POLICLINICO ACHS LINARES,Otras actividades,Maule,Linares,Linares,-35.8424441,-71.58977609,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","7,88501E-05"
2020.0,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,HOSPITAL REGIONAL COYHAIQUE,Otras actividades,Aysén del Gral. Carlos Ibáñez del Campo,Coihaique,Coihaique,-45.56874462,-72.07286988,Caldera Agua Caliente,Gas de Cañería,Dióxido de azufre (SO2),"7,88106E-05"
2020.0,SOC JARDIN INFANTIL MI MUNDO LIMITADA,COLEGIO INGLÉS MI MUNDO,Otras actividades,Araucanía,Malleco,Traiguén,-38.25000254,-72.68329596,Caldera Agua Caliente,Leña,Dióxido de azufre (SO2),"7,87331E-05"
2020.0,COMERCIAL DE  CAMPO S A,COM. DE CAMPO S.A.,Otras industrias manufactureras,Ñuble,Diguillín,Bulnes,-36.88290202,-72.24768269,Caldera Agua Caliente,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,84243E-05"
2020.0,SERVICIO DE SALUD DEL RELONCAVI HOSPITAL DE FUTALEUFU,HOSPITAL FUTALEUFU,Otras actividades,Los Lagos,Palena,Futaleufú,-43.18395508,-71.86807768,Caldera Agua Caliente,Petróleo N 2 (Diesel),"MP2,5","7,81005E-05"
2020.0,COMERCIAL YOLANDA LIMITADA,COMERCIAL YOLANDA LTDA,Otras industrias manufactureras,Biobío,Concepción,San Pedro de la Paz,-36.8389143,-73.09574209,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,79333E-05"
2020.0,COMERCIAL YOLANDA LIMITADA,COMERCIAL YOLANDA LTDA,Otras industrias manufactureras,Biobío,Concepción,San Pedro de la Paz,-36.8389143,-73.09574209,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,79333E-05"
2020.0,HOSPITAL DE MISION SAN JUAN DE LA COSTA,HOSPITAL FUTA SRUKA LAWENCHE KUNKO MAPU MO SAN JUAN DE LA COSTA,Otras actividades,Los Lagos,Osorno,San Juan de la Costa,-40.49146763,-73.40335813,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"7,79218E-05"
2020.0,ADMINISTRADORA DE SUPERMERCADOS EXPRESS LIMITADA,EXPRESS HUERFANOS,Comercio minorista,Metropolitana,Santiago,Santiago,-33.43938514,-70.64855869,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"7,78689E-05"
2020.0,COMUNIDAD EDIFICIO HOCHSTETTER,COMUNIDAD EDIFICIO HOCHSTETTER,Otras actividades,Araucanía,Cautín,Temuco,-38.73465978,-72.61356874,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,78449E-05"
2020.0,COMERCIAL MAIFA LIMITADA,Hotel Diego de Almagro Talca Express,Otras actividades,Maule,Talca,Talca,-35.4227205,-71.6614576,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,77229E-05"
2020.0,COMERCIAL MAIFA LIMITADA,Hotel Diego de Almagro Talca Express,Otras actividades,Maule,Talca,Talca,-35.4227205,-71.6614576,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,77229E-05"
2020.0,FINNING CHILE S A,FINNING PUNTA ARENAS REPUESTOS,Comercio mayorista,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,-53.1606166,-70.8924241,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,74781E-05"
2020.0,ODFJELL VINEYARDS S A,ODFJELL VINEYARDS S.A.,Otras industrias manufactureras,Metropolitana,Talagante,Padre Hurtado,-33.54154182,-70.8778533,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 2 (Diesel),"MP2,5","7,73879E-05"
2020.0,AGUAS ANDINAS S A,PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS MAPOCHO TREBAL,Plantas de tratamiento de aguas servidas,Metropolitana,Talagante,Padre Hurtado,-33.54095005,-70.83554061,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,7225E-05"
2020.0,EPIROC CHILE S.A.C,EPIROC CHILE SAC    OFICINA CENTRAL,Ventas y mantención de vehículos automotores,Metropolitana,Santiago,Conchalí,-33.38729052,-70.68915638,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,71283E-05"
2020.0,IFCO SYSTEMS CHILE S.A.,IFCO SYSTEMS CHILE S A,Otras actividades,Metropolitana,Santiago,Quilicura,-33.37507721,-70.75178883,Caldera Agua Caliente,Petróleo N 2 (Diesel),MP10,"8,1482E-05"
2020.0,I MUNICIPALIDAD VALDIVIA,ESCUELA ALEMANIA F-14,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.81449878,-73.25938285,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","7,70375E-05"
2020.0,IFCO SYSTEMS CHILE S.A.,IFCO SYSTEMS CHILE S A,Otras actividades,Metropolitana,Santiago,Quilicura,-33.37507721,-70.75178883,Caldera Agua Caliente,Petróleo N 2 (Diesel),MP10,"8,1482E-05"
2020.0,INVERSIONES LAS GARZAS S A,PLANTA DE CARBONATO DE CALCIO CALAGRO,"Producción de cemento, cal y yeso",Los Lagos,Llanquihue,Puerto Montt,-41.56438133,-73.16088158,Horno Rotatorio,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,61442E-05"
2020.0,ASOC CHILENA DE SEGURIDAD,POLICLINICO ACHS LINARES,Otras actividades,Maule,Linares,Linares,-35.8424441,-71.58977609,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"7,88501E-05"
2020.0,VULCO S A,VULCO,"Industria química, de plástico y caucho",Metropolitana,Maipo,San Bernardo,-33.55973971,-70.72092186,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,Dióxido de azufre (SO2),"7,59769E-05"
2020.0,MARIA EUGENIA CORDERO VELASQUEZ Y COMPANIA,COLEGIO ALBORADA,Otras actividades,Aysén del Gral. Carlos Ibáñez del Campo,Coihaique,Coihaique,-45.57764302,-72.05278335,Caldera Agua Caliente,Leña,Dióxido de azufre (SO2),"7,55837E-05"
2020.0,PANIFICADORA SAN MARTIN LIMITADA,PANADERIA SAN MARTIN,Otras industrias manufactureras,Metropolitana,Santiago,Macul,-33.49260096,-70.59977551,Horno de Panadería,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"7,52164E-05"
2020.0,SKI PORTILLO S A,HOTEL PORTILLO,Otras actividades,Valparaíso,Los Andes,Los Andes,-32.8379394,-70.1293237,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"7,51896E-05"
2020.0,HIPERMERCADOS TOTTUS SA,TOTTUS LA FLORIDA,Comercio minorista,Metropolitana,Santiago,La Florida,-33.52151183,-70.5971099,Horno de Panadería,Gas Natural,Dióxido de azufre (SO2),"7,50069E-05"
2020.0,CORP DE BENEFICENCIA OSORNO,CLINICA ALEMANA DE OSORNO,Otras actividades,Los Lagos,Osorno,Osorno,-40.58478597,-73.12139856,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,49664E-05"
2020.0,CORP DE BENEFICENCIA OSORNO,CLINICA ALEMANA DE OSORNO,Otras actividades,Los Lagos,Osorno,Osorno,-40.58478597,-73.12139856,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,49664E-05"
2020.0,PANIFICADORA MEXICO S.A.,PANADERIA MEXICO,Otras industrias manufactureras,Metropolitana,Maipo,San Bernardo,-33.57903771,-70.69613709,Horno de Panadería,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,49651E-05"
2020.0,AGRICOVIAL S A,AGRICOVIAL,Producción agropecuaria,Metropolitana,Maipo,San Bernardo,-33.69845727,-70.76090434,Caldera Agua Caliente,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,47004E-05"
2020.0,FUNDICION DE METALES METALBRAS LTDA,FUNDICION DE METALES METALBRAS LTDA,Otras industrias manufactureras,Metropolitana,Maipo,Calera de Tango,-33.63994228,-70.76714031,Horno,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"7,4509E-05"
2020.0,MONTEVERDE SOCIEDAD ANONIMA,MONTEVERDE SA,Otras industrias manufactureras,Biobío,Biobío,Tucapel,-37.23510334,-71.94121764,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 2 (Diesel),"MP2,5","7,42924E-05"
2020.0,SOCIEDAD CONCESIONARIA NUEVO PUDAHUEL S.A.,AEROPUERTO INTERNACIONAL AMB,Otras actividades,Metropolitana,Santiago,Pudahuel,-33.39722966,-70.79379753,Caldera Agua Caliente,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,41596E-05"
2020.0,SOCIEDAD CONCESIONARIA NUEVO PUDAHUEL S.A.,AEROPUERTO INTERNACIONAL AMB,Otras actividades,Metropolitana,Santiago,Pudahuel,-33.39722966,-70.79379753,Caldera Agua Caliente,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,41593E-05"
2020.0,SOCIEDAD CONCESIONARIA NUEVO PUDAHUEL S.A.,AEROPUERTO INTERNACIONAL AMB,Otras actividades,Metropolitana,Santiago,Pudahuel,-33.39722966,-70.79379753,Caldera Agua Caliente,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,41593E-05"
2020.0,SOCIEDAD CONCESIONARIA NUEVO PUDAHUEL S.A.,AEROPUERTO INTERNACIONAL AMB,Otras actividades,Metropolitana,Santiago,Pudahuel,-33.39722966,-70.79379753,Caldera Agua Caliente,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,41593E-05"
2020.0,ISABEL ABARA PARAM LACTEOS E I R L,ISABEL ABARA PARAM LÁCTEOS E.I.R.L.,Otras actividades,Los Ríos,Valdivia,Panguipulli,-39.64363465,-72.33649418,Caldera Agua Caliente,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"7,41335E-05"
2020.0,BANCO DE CREDITO E INVERSIONES,BANCO DE CREDITO E INVERSIONES SUCURSAL PUNTA ARENAS,Otras actividades,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,-53.16427018,-70.90880108,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,40245E-05"
2020.0,COMUNIDAD EDIFICIO PARQUE HOLANDESA,COMUNIDAD EDIFICIO PARQUE HOLANDESA,Otras actividades,Araucanía,Cautín,Temuco,-38.73810887,-72.60995669,Caldera Agua Caliente,Gas Natural,Dióxido de azufre (SO2),"7,38131E-05"
2020.0,SERVICIO DE SALUD VALDIVIA HOSPITAL BASE,HOSPITAL VALDIVIA,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.83324353,-73.24003716,Caldera Agua Caliente,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,37651E-05"
2020.0,SERVICIO DE SALUD VALDIVIA HOSPITAL BASE,HOSPITAL VALDIVIA,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.83324353,-73.24003716,Caldera Agua Caliente,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,37651E-05"
2020.0,I MUNICIPALIDAD VALDIVIA,ESCUELA ALEMANIA F-14,Otras actividades,Los Ríos,Valdivia,Valdivia,-39.81449878,-73.25938285,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"7,70375E-05"
2020.0,CORPORACION CENTRO CULTURAL GABRIELA MISTRAL,CORPORACION CENTRO CULTURAL GABRIELA MISTRAL,Otras actividades,Metropolitana,Santiago,Santiago,-33.43924907,-70.63977866,Caldera Agua Caliente,Gas Natural,"MP2,5","7,3713E-05"
2020.0,SERVICIO DE SALUD HOSPITAL DE RENGO,HOSPITAL DE RENGO,Otras actividades,Libertador Gral. Bernardo O'Higgins,Cachapoal,Rengo,-34.4108195,-70.85361827,Caldera Agua Caliente,Petróleo N 2 (Diesel),MP10,"7,70005E-05"
2020.0,CORPORACION CENTRO CULTURAL GABRIELA MISTRAL,CORPORACION CENTRO CULTURAL GABRIELA MISTRAL,Otras actividades,Metropolitana,Santiago,Santiago,-33.43924907,-70.63977866,Caldera Agua Caliente,Gas Natural,"MP2,5","7,3713E-05"
2020.0,VINA CONCHA Y TORO S A,PLANTA LONTUE,Otras industrias manufactureras,Maule,Curicó,Molina,-35.06367486,-71.27152155,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Licuado de Petróleo,Dióxido de azufre (SO2),"7,35299E-05"
